analysis,subject,metric,replicate,value
rank_agreement,huber__shallow_mlp,topk_jaccard,4946,0.217657909470283
rank_agreement,huber__shallow_mlp,topk_jaccard,4947,0.199022129758159
rank_agreement,huber__shallow_mlp,topk_jaccard,4948,0.233119138636185
rank_agreement,huber__shallow_mlp,topk_jaccard,4949,0.212961492959071
rank_agreement,huber__shallow_mlp,topk_jaccard,4950,0.211288660857459
rank_agreement,huber__shallow_mlp,topk_jaccard,4951,0.21977783468088
rank_agreement,huber__shallow_mlp,topk_jaccard,4952,0.217260505897232
rank_agreement,huber__shallow_mlp,topk_jaccard,4953,0.223751283816611
rank_agreement,huber__shallow_mlp,topk_jaccard,4954,0.215497571426599
rank_agreement,huber__shallow_mlp,topk_jaccard,4955,0.228329265001021
rank_agreement,huber__shallow_mlp,topk_jaccard,4956,0.21226312352939
rank_agreement,huber__shallow_mlp,topk_jaccard,4957,0.205356432417033
rank_agreement,huber__shallow_mlp,topk_jaccard,4958,0.215503577282712
rank_agreement,huber__shallow_mlp,topk_jaccard,4959,0.204465203663622
rank_agreement,huber__shallow_mlp,topk_jaccard,4960,0.211179985593015
rank_agreement,huber__shallow_mlp,topk_jaccard,4961,0.223276572426156
rank_agreement,huber__shallow_mlp,topk_jaccard,4962,0.220246100051475
rank_agreement,huber__shallow_mlp,topk_jaccard,4963,0.218038122793605
rank_agreement,huber__shallow_mlp,topk_jaccard,4964,0.2233493487142
rank_agreement,huber__shallow_mlp,topk_jaccard,4965,0.22152050170333
rank_agreement,huber__shallow_mlp,topk_jaccard,4966,0.209545008817122
rank_agreement,huber__shallow_mlp,topk_jaccard,4967,0.231116847958692
rank_agreement,huber__shallow_mlp,topk_jaccard,4968,0.224608743514901
rank_agreement,huber__shallow_mlp,topk_jaccard,4969,0.220157636849549
rank_agreement,huber__shallow_mlp,topk_jaccard,4970,0.214363033573866
rank_agreement,huber__shallow_mlp,topk_jaccard,4971,0.232593768357523
rank_agreement,huber__shallow_mlp,topk_jaccard,4972,0.211648721542356
rank_agreement,huber__shallow_mlp,topk_jaccard,4973,0.225715177164251
rank_agreement,huber__shallow_mlp,topk_jaccard,4974,0.21388702449032
rank_agreement,huber__shallow_mlp,topk_jaccard,4975,0.235518781122127
rank_agreement,huber__shallow_mlp,topk_jaccard,4976,0.227994537549736
rank_agreement,huber__shallow_mlp,topk_jaccard,4977,0.209919588430109
rank_agreement,huber__shallow_mlp,topk_jaccard,4978,0.214461706035128
rank_agreement,huber__shallow_mlp,topk_jaccard,4979,0.214093412680226
rank_agreement,huber__shallow_mlp,topk_jaccard,4980,0.23648521591899
rank_agreement,huber__shallow_mlp,topk_jaccard,4981,0.217200491006189
rank_agreement,huber__shallow_mlp,topk_jaccard,4982,0.204040500794852
rank_agreement,huber__shallow_mlp,topk_jaccard,4983,0.238475628178812
rank_agreement,huber__shallow_mlp,topk_jaccard,4984,0.221821138720331
rank_agreement,huber__shallow_mlp,topk_jaccard,4985,0.231929720092576
rank_agreement,huber__shallow_mlp,topk_jaccard,4986,0.222942058352352
rank_agreement,huber__shallow_mlp,topk_jaccard,4987,0.200559068782897
rank_agreement,huber__shallow_mlp,topk_jaccard,4988,0.205248052822312
rank_agreement,huber__shallow_mlp,topk_jaccard,4989,0.215715446059838
rank_agreement,huber__shallow_mlp,topk_jaccard,4990,0.228971637875319
rank_agreement,huber__shallow_mlp,topk_jaccard,4991,0.222678865893378
rank_agreement,huber__shallow_mlp,topk_jaccard,4992,0.202705347564757
rank_agreement,huber__shallow_mlp,topk_jaccard,4993,0.219453518522804
rank_agreement,huber__shallow_mlp,topk_jaccard,4994,0.221522978531123
rank_agreement,huber__shallow_mlp,topk_jaccard,4995,0.215293811074906
rank_agreement,huber__shallow_mlp,topk_jaccard,4996,0.212498036335965
rank_agreement,huber__shallow_mlp,topk_jaccard,4997,0.228787160075883
rank_agreement,huber__shallow_mlp,topk_jaccard,4998,0.205784698445952
rank_agreement,huber__shallow_mlp,topk_jaccard,4999,0.192481009046355
rank_agreement,ridge__huber,best_action_agreement,0,0.751149447186297
rank_agreement,ridge__huber,best_action_agreement,1,0.713745853644378
rank_agreement,ridge__huber,best_action_agreement,2,0.683024711612292
rank_agreement,ridge__huber,best_action_agreement,3,0.688266709155154
rank_agreement,ridge__huber,best_action_agreement,4,0.667570509038141
rank_agreement,ridge__huber,best_action_agreement,5,0.689860506482027
rank_agreement,ridge__huber,best_action_agreement,6,0.692982797980116
rank_agreement,ridge__huber,best_action_agreement,7,0.631221779696534
rank_agreement,ridge__huber,best_action_agreement,8,0.666416381940016
rank_agreement,ridge__huber,best_action_agreement,9,0.704351098040288
rank_agreement,ridge__huber,best_action_agreement,10,0.675517154562176
rank_agreement,ridge__huber,best_action_agreement,11,0.662949929929904
rank_agreement,ridge__huber,best_action_agreement,12,0.705625178750444
rank_agreement,ridge__huber,best_action_agreement,13,0.66773818771516
rank_agreement,ridge__huber,best_action_agreement,14,0.689932372020328
rank_agreement,ridge__huber,best_action_agreement,15,0.693796036349108
rank_agreement,ridge__huber,best_action_agreement,16,0.624772610305224
rank_agreement,ridge__huber,best_action_agreement,17,0.640333125046288
rank_agreement,ridge__huber,best_action_agreement,18,0.702830976591205
rank_agreement,ridge__huber,best_action_agreement,19,0.708852767872657
rank_agreement,ridge__huber,best_action_agreement,20,0.662020233966112
rank_agreement,ridge__huber,best_action_agreement,21,0.66884345446394
rank_agreement,ridge__huber,best_action_agreement,22,0.678217328048992
rank_agreement,ridge__huber,best_action_agreement,23,0.616428449040527
rank_agreement,ridge__huber,best_action_agreement,24,0.663297922810668
rank_agreement,ridge__huber,best_action_agreement,25,0.69002234330563
rank_agreement,ridge__huber,best_action_agreement,26,0.656741175818086
rank_agreement,ridge__huber,best_action_agreement,27,0.626736717318068
rank_agreement,ridge__huber,best_action_agreement,28,0.662182183690922
rank_agreement,ridge__huber,best_action_agreement,29,0.746470344483065
rank_agreement,ridge__huber,best_action_agreement,30,0.696371213303325
rank_agreement,ridge__huber,best_action_agreement,31,0.677323997250291
rank_agreement,ridge__huber,best_action_agreement,32,0.695045997754928
rank_agreement,ridge__huber,best_action_agreement,33,0.692589102063616
rank_agreement,ridge__huber,best_action_agreement,34,0.65262884187714
rank_agreement,ridge__huber,best_action_agreement,35,0.604189900990189
rank_agreement,ridge__huber,best_action_agreement,36,0.658443541767935
rank_agreement,ridge__huber,best_action_agreement,37,0.657708314996688
rank_agreement,ridge__huber,best_action_agreement,38,0.660262253195414
rank_agreement,ridge__huber,best_action_agreement,39,0.654180966898166
rank_agreement,ridge__huber,best_action_agreement,40,0.644147240641976
rank_agreement,ridge__huber,best_action_agreement,41,0.68815573589328
rank_agreement,ridge__huber,best_action_agreement,42,0.697457361330386
rank_agreement,ridge__huber,best_action_agreement,43,0.704199556395478
rank_agreement,ridge__huber,best_action_agreement,44,0.630827204875501
rank_agreement,ridge__huber,best_action_agreement,45,0.661435181480614
rank_agreement,ridge__huber,best_action_agreement,46,0.626859863525335
rank_agreement,ridge__huber,best_action_agreement,47,0.653395365019716
rank_agreement,ridge__huber,best_action_agreement,48,0.681640310742382
rank_agreement,ridge__huber,best_action_agreement,49,0.685604798200932
rank_agreement,ridge__huber,best_action_agreement,50,0.705467465957032
rank_agreement,ridge__huber,best_action_agreement,51,0.673487473117164
rank_agreement,ridge__huber,best_action_agreement,52,0.650691266647891
rank_agreement,ridge__huber,best_action_agreement,53,0.675872179463242
rank_agreement,ridge__huber,best_action_agreement,54,0.687113896885666
rank_agreement,ridge__huber,best_action_agreement,55,0.693367864010622
rank_agreement,ridge__huber,best_action_agreement,56,0.672762430191576
rank_agreement,ridge__huber,best_action_agreement,57,0.677600211620768
rank_agreement,ridge__huber,best_action_agreement,58,0.675224182202853
rank_agreement,ridge__huber,best_action_agreement,59,0.635969669028074
rank_agreement,ridge__huber,best_action_agreement,60,0.640387697099046
rank_agreement,ridge__huber,best_action_agreement,61,0.677906724284543
rank_agreement,ridge__huber,best_action_agreement,62,0.607480334530666
rank_agreement,ridge__huber,best_action_agreement,63,0.638998135703142
rank_agreement,ridge__huber,best_action_agreement,64,0.689970547524908
rank_agreement,ridge__huber,best_action_agreement,65,0.697902324587238
rank_agreement,ridge__huber,best_action_agreement,66,0.659610277735557
rank_agreement,ridge__huber,best_action_agreement,67,0.682695577937279
rank_agreement,ridge__huber,best_action_agreement,68,0.641362983981404
rank_agreement,ridge__huber,best_action_agreement,69,0.671774085187003
rank_agreement,ridge__huber,best_action_agreement,70,0.70746801732262
rank_agreement,ridge__huber,best_action_agreement,71,0.65794779335297
rank_agreement,ridge__huber,best_action_agreement,72,0.674428013869098
rank_agreement,ridge__huber,best_action_agreement,73,0.703903887735807
rank_agreement,ridge__huber,best_action_agreement,74,0.663740355982836
rank_agreement,ridge__huber,best_action_agreement,75,0.695294726953841
rank_agreement,ridge__huber,best_action_agreement,76,0.649025973847784
rank_agreement,ridge__huber,best_action_agreement,77,0.65993217475683
rank_agreement,ridge__huber,best_action_agreement,78,0.676596852323763
rank_agreement,ridge__huber,best_action_agreement,79,0.681219665935051
rank_agreement,ridge__huber,best_action_agreement,80,0.682681879257522
rank_agreement,ridge__huber,best_action_agreement,81,0.643300558426618
rank_agreement,ridge__huber,best_action_agreement,82,0.729057897918461
rank_agreement,ridge__huber,best_action_agreement,83,0.666353742155189
rank_agreement,ridge__huber,best_action_agreement,84,0.682386784512319
rank_agreement,ridge__huber,best_action_agreement,85,0.636876249253813
rank_agreement,ridge__huber,best_action_agreement,86,0.666726523123132
rank_agreement,ridge__huber,best_action_agreement,87,0.677201717402979
rank_agreement,ridge__huber,best_action_agreement,88,0.685956465075133
rank_agreement,ridge__huber,best_action_agreement,89,0.665444453084523
rank_agreement,ridge__huber,best_action_agreement,90,0.699671513154817
rank_agreement,ridge__huber,best_action_agreement,91,0.677066762043097
rank_agreement,ridge__huber,best_action_agreement,92,0.681197931668708
rank_agreement,ridge__huber,best_action_agreement,93,0.660638642297756
rank_agreement,ridge__huber,best_action_agreement,94,0.66477123808514
rank_agreement,ridge__huber,best_action_agreement,95,0.67653661796187
rank_agreement,ridge__huber,best_action_agreement,96,0.672725389971353
rank_agreement,ridge__huber,best_action_agreement,97,0.697668892717808
rank_agreement,ridge__huber,best_action_agreement,98,0.682889227812039
rank_agreement,ridge__huber,best_action_agreement,99,0.706365236752498
rank_agreement,ridge__huber,best_action_agreement,100,0.647688995404905
rank_agreement,ridge__huber,best_action_agreement,101,0.65384777662007
rank_agreement,ridge__huber,best_action_agreement,102,0.639164241603627
rank_agreement,ridge__huber,best_action_agreement,103,0.614209525572037
rank_agreement,ridge__huber,best_action_agreement,104,0.675016833648336
rank_agreement,ridge__huber,best_action_agreement,105,0.68779286671045
rank_agreement,ridge__huber,best_action_agreement,106,0.670618035632217
rank_agreement,ridge__huber,best_action_agreement,107,0.686321548376074
rank_agreement,ridge__huber,best_action_agreement,108,0.719772746649112
rank_agreement,ridge__huber,best_action_agreement,109,0.650287862795679
rank_agreement,ridge__huber,best_action_agreement,110,0.640589369231777
rank_agreement,ridge__huber,best_action_agreement,111,0.679115098844458
rank_agreement,ridge__huber,best_action_agreement,112,0.675437174249637
rank_agreement,ridge__huber,best_action_agreement,113,0.670745178855818
rank_agreement,ridge__huber,best_action_agreement,114,0.691270296010813
rank_agreement,ridge__huber,best_action_agreement,115,0.672454165206987
rank_agreement,ridge__huber,best_action_agreement,116,0.669754415883732
rank_agreement,ridge__huber,best_action_agreement,117,0.709661657977116
rank_agreement,ridge__huber,best_action_agreement,118,0.660865399667371
rank_agreement,ridge__huber,best_action_agreement,119,0.718481629617273
rank_agreement,ridge__huber,best_action_agreement,120,0.697913281492549
rank_agreement,ridge__huber,best_action_agreement,121,0.696727923098096
rank_agreement,ridge__huber,best_action_agreement,122,0.677477640896041
rank_agreement,ridge__huber,best_action_agreement,123,0.656203815468058
rank_agreement,ridge__huber,best_action_agreement,124,0.770129166350504
rank_agreement,ridge__huber,best_action_agreement,125,0.708200210657971
rank_agreement,ridge__huber,best_action_agreement,126,0.679269079625756
rank_agreement,ridge__huber,best_action_agreement,127,0.731557330707502
rank_agreement,ridge__huber,best_action_agreement,128,0.6514830279144
rank_agreement,ridge__huber,best_action_agreement,129,0.672262683192204
rank_agreement,ridge__huber,best_action_agreement,130,0.715927883507406
rank_agreement,ridge__huber,best_action_agreement,131,0.709127871263897
rank_agreement,ridge__huber,best_action_agreement,132,0.704201307932256
rank_agreement,ridge__huber,best_action_agreement,133,0.711093809785207
rank_agreement,ridge__huber,best_action_agreement,134,0.653681175208733
rank_agreement,ridge__huber,best_action_agreement,135,0.691346859493774
rank_agreement,ridge__huber,best_action_agreement,136,0.676201470729523
rank_agreement,ridge__huber,best_action_agreement,137,0.684238524247
rank_agreement,ridge__huber,best_action_agreement,138,0.683068754843481
rank_agreement,ridge__huber,best_action_agreement,139,0.68060729370962
rank_agreement,ridge__huber,best_action_agreement,140,0.678439803013111
rank_agreement,ridge__huber,best_action_agreement,141,0.681681249190385
rank_agreement,ridge__huber,best_action_agreement,142,0.687350599753948
rank_agreement,ridge__huber,best_action_agreement,143,0.641212340842032
rank_agreement,ridge__huber,best_action_agreement,144,0.632730786649037
rank_agreement,ridge__huber,best_action_agreement,145,0.671411573524661
rank_agreement,ridge__huber,best_action_agreement,146,0.67414488743585
rank_agreement,ridge__huber,best_action_agreement,147,0.710615493630184
rank_agreement,ridge__huber,best_action_agreement,148,0.70399387940605
rank_agreement,ridge__huber,best_action_agreement,149,0.654018851741726
rank_agreement,ridge__huber,best_action_agreement,150,0.726282191956231
rank_agreement,ridge__huber,best_action_agreement,151,0.686027960548367
rank_agreement,ridge__huber,best_action_agreement,152,0.697109539369505
rank_agreement,ridge__huber,best_action_agreement,153,0.684178289101071
rank_agreement,ridge__huber,best_action_agreement,154,0.664863073808427
rank_agreement,ridge__huber,best_action_agreement,155,0.686106368084372
rank_agreement,ridge__huber,best_action_agreement,156,0.686738135796286
rank_agreement,ridge__huber,best_action_agreement,157,0.64076363694867
rank_agreement,ridge__huber,best_action_agreement,158,0.725243286811921
rank_agreement,ridge__huber,best_action_agreement,159,0.68508530603495
rank_agreement,ridge__huber,best_action_agreement,160,0.647677430871571
rank_agreement,ridge__huber,best_action_agreement,161,0.644324012570358
rank_agreement,ridge__huber,best_action_agreement,162,0.662047532537069
rank_agreement,ridge__huber,best_action_agreement,163,0.694666845709164
rank_agreement,ridge__huber,best_action_agreement,164,0.641854291615569
rank_agreement,ridge__huber,best_action_agreement,165,0.688924552341619
rank_agreement,ridge__huber,best_action_agreement,166,0.653207623641444
rank_agreement,ridge__huber,best_action_agreement,167,0.6793134341193
rank_agreement,ridge__huber,best_action_agreement,168,0.663725467136192
rank_agreement,ridge__huber,best_action_agreement,169,0.699676231484418
rank_agreement,ridge__huber,best_action_agreement,170,0.703465545664312
rank_agreement,ridge__huber,best_action_agreement,171,0.658569675152964
rank_agreement,ridge__huber,best_action_agreement,172,0.721157788860599
rank_agreement,ridge__huber,best_action_agreement,173,0.623172250595707
rank_agreement,ridge__huber,best_action_agreement,174,0.67326698725278
rank_agreement,ridge__huber,best_action_agreement,175,0.657308697255085
rank_agreement,ridge__huber,best_action_agreement,176,0.612263591733305
rank_agreement,ridge__huber,best_action_agreement,177,0.665079582257381
rank_agreement,ridge__huber,best_action_agreement,178,0.700591475309706
rank_agreement,ridge__huber,best_action_agreement,179,0.69654083560598
rank_agreement,ridge__huber,best_action_agreement,180,0.656376945548485
rank_agreement,ridge__huber,best_action_agreement,181,0.66865325356424
rank_agreement,ridge__huber,best_action_agreement,182,0.680658382289727
rank_agreement,ridge__huber,best_action_agreement,183,0.683396124437138
rank_agreement,ridge__huber,best_action_agreement,184,0.647073577198999
rank_agreement,ridge__huber,best_action_agreement,185,0.684062730011708
rank_agreement,ridge__huber,best_action_agreement,186,0.651843563021587
rank_agreement,ridge__huber,best_action_agreement,187,0.70963786718393
rank_agreement,ridge__huber,best_action_agreement,188,0.688058944277437
rank_agreement,ridge__huber,best_action_agreement,189,0.656385689119722
rank_agreement,ridge__huber,best_action_agreement,190,0.702624863677673
rank_agreement,ridge__huber,best_action_agreement,191,0.695180595594322
rank_agreement,ridge__huber,best_action_agreement,192,0.657404928285075
rank_agreement,ridge__huber,best_action_agreement,193,0.65989228064499
rank_agreement,ridge__huber,best_action_agreement,194,0.703148817009395
rank_agreement,ridge__huber,best_action_agreement,195,0.709669693563701
rank_agreement,ridge__huber,best_action_agreement,196,0.664572744434994
rank_agreement,ridge__huber,best_action_agreement,197,0.686755826004124
rank_agreement,ridge__huber,best_action_agreement,198,0.612744682592291
rank_agreement,ridge__huber,best_action_agreement,199,0.737151961057112
rank_agreement,ridge__huber,best_action_agreement,200,0.683679779310757
rank_agreement,ridge__huber,best_action_agreement,201,0.685355433148694
rank_agreement,ridge__huber,best_action_agreement,202,0.681680013549399
rank_agreement,ridge__huber,best_action_agreement,203,0.649509067135119
rank_agreement,ridge__huber,best_action_agreement,204,0.663046722329784
rank_agreement,ridge__huber,best_action_agreement,205,0.675239420729624
rank_agreement,ridge__huber,best_action_agreement,206,0.688639840587259
rank_agreement,ridge__huber,best_action_agreement,207,0.668478358618421
rank_agreement,ridge__huber,best_action_agreement,208,0.683779141781163
