specimen_key,dataset_id,dataset_version,specimen_id,capture_group_id,author_cai_mpa,label_source_path,label_source_sheet,label_source_cell,label_source_sha256,label_source_dataset_version,cscan_source_path,cscan_source_sha256,cscan_panel_index,registered_cscan_crop_path,registered_cscan_crop_sha256,registered_cscan_height_px,registered_cscan_width_px,impacted_surface_path,surface_sha256,identity_status,p0r_roster_status,v2_member,split
xcmzfsbd9t:c24-37,xcmzfsbd9t,1,c24-37,cg_a01963fde121eda0,381.1910617271266,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C111,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-37.jpg,756c710b528c50e28532bfa2b09bdd2ce6ae8622dc1ab91f6d0d203e7ff83b07,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-37.png,4b3d2ed2de86d80b1e865c9216375ca77682f50b6b7becec049e14d0c5afbc5e,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-37.png,c67c6f2952d8388f434349604b62dbdc49aabce68f98f64de36049c8530de2ef,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,VALID
xcmzfsbd9t:c24-39,xcmzfsbd9t,1,c24-39,cg_d72ecf3171227da2,246.5472307600387,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C208,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-39.jpg,ce0cb280f1f2d1067a15ad71c9d316ff598c60900d1f8636ed8a1c38718d4d90,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-39.png,5bdfc9567c043ba84e34d7c8099106c7ba8424399f539b96ea3dea2690c37499,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-39.png,374800441e694305990ca41202ecc455061d4bccf3bb784c22d5c4f497a0c8fb,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,VALID
xcmzfsbd9t:c24-40,xcmzfsbd9t,1,c24-40,cg_ffa89c87722d7ea3,240.4494107916495,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C209,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-40.jpg,8dfc8e38f7f132c78e6b714963b617d3a0e9b145cd2e37ba17793033d947f1c2,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-40.png,bd6b713024ffd7e96bb313167f486268d4cd4a10b5e8e969f71da9be75cf13b4,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-40.png,badecd2699870cf322b5195a721f5675c5b046a30548ba637791893e7bfeac19,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-41,xcmzfsbd9t,1,c24-41,cg_9d693d0cc70dde01,220.2754775851966,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C210,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-41.jpg,e8f7c7e1f695a0170e9301f19bab950510709ec0b76b2156cadc191ec7af1f0f,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-41.png,5fc9aca8383a4a114aa6527d179849045d08ea34681b92299e06d68e5e5d5f0a,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-41.png,99cb0c65afadb1def75ee02bfc74d8609eddd13f4ced272e6ebe69f9e534f358,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-42,xcmzfsbd9t,1,c24-42,cg_a5c5defb812088ae,301.5539091194856,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C211,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-42.jpg,b07bf97ca60de086d015f6ad7c522ef1161f8309c189e7a7c52afb8b7e1b0275,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-42.png,687d9773586d0b6360709d7d5ee2b0b2147906ef770f64f5b962bc8ae6010c9b,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-42.png,31926bce0ba4a73418c8d2d538a334c8494c6b5aff9c65291d49148962601dfc,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
xcmzfsbd9t:c24-43,xcmzfsbd9t,1,c24-43,cg_af6c8dc793b64fe8,301.3672332269399,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C212,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-43.jpg,f53d8ee188c4fbd1cdf8e17a619007360132d14a1b9230b11e204df18d2e2474,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-43.png,3ef0b32a50111d0dda8384bfe89e7e9daf625dd7476f367575c1104779d88962,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-43.png,f9e395d81ee5aedda75c7652db77578533d9203045b3ec7fae659c57d18908aa,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
xcmzfsbd9t:c24-44,xcmzfsbd9t,1,c24-44,cg_c64bbe37afea4d0f,308.2285456019131,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C213,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-44.jpg,7a91a63f51b579bcd72945f3d00fe307b63d0daa28a749e1682ca94c07f296a1,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-44.png,f118be75bb6409600f41f82f7eab052525fdf37029af2f57011d3dad5e858fb6,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-44.png,5c5c7d010e4145ae8ac87c4118c65138de954f02df6418dcae74ab028aa8d5d4,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-45,xcmzfsbd9t,1,c24-45,cg_42a8b494f17e6332,351.860766091996,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C226,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-45.jpg,bd9d400ae06d3c791b27d02d3531c8baa94b5f7701f1fc7b62e1c4313ad09cbd,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-45.png,ddb7eca0731fa9704025412e3c16a7ecd4e0a13099547394f236fa27e1ea23da,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-45.png,13b707840a65c4eaa544cb74424ae590f2654649068ff24ac067862200e7d3aa,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-46,xcmzfsbd9t,1,c24-46,cg_438165d9faa530d5,271.0863840119422,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C227,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-46.jpg,53bbc6ea3ccd55759172071f9b2d7bc40a4e00b5991da7946794d254f70e1e5f,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-46.png,c375e019c6168e49c34891f022e815397b42da99258d8cacf41c29a27a640980,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-46.png,a80df91dafc228b9856a336a1970bf01f4e5a338b1000a1282ca6d9c92c5f339,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-47,xcmzfsbd9t,1,c24-47,cg_954e3ed61c8db0a4,480.5938401617894,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C228,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-47.jpg,807cb0b3cbeb979d9bb28a6e52242105003dd2ee44f950a3647c595cbd660a9b,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-47.png,c4bca5a44e37edb2c89e7f79be5968be35a327c8a74e73fa2dcf9b5b355ddb98,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-47.png,4acbee066fc4c9ff95db25732964f850b79165b2471becbe347226619496c81b,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
xcmzfsbd9t:c24-48,xcmzfsbd9t,1,c24-48,cg_2d68d9e958d79557,300.7365935629101,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C229,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-48.jpg,ef44dd6a5cc1ea7f880a5242dbcacda70cc00b65acfdf90633a649d63f8293d3,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-48.png,6f9dd64ee13431000eddde186136cf2a046c4c0e93d53af25bc39790d093fc0c,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-48.png,1ecdf33e7f951a1d819238a49235581d07d18c9a71dee9a42fdce97ccb1bf2e4,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-49,xcmzfsbd9t,1,c24-49,cg_a8a8394768d1e602,364.4011405710178,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C230,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-49.jpg,483bd74d5dbcbb81e5d9b1c3c0903a166a18f5dd58d2bc90834f41cff78b21b5,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-49.png,b2f0842f2c51b23410f0128ebf40dd66688846d5fd37b4284fb1c16a8f2c2234,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-49.png,48e36ff85000a16cb6f32f39bbcc72f7170e4a417efb590b08dbeacc659432b3,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
xcmzfsbd9t:c24-5,xcmzfsbd9t,1,c24-5,cg_90192b83e45699a9,310.3994259331632,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C38,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-5and6.jpg,a4ad1088b7784a5cd4f898f5f38ad3602c49659a7a3c540b0952e96ebfef3611,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-5.png,9dd02ede86f43fa3a89ca82a3bc25d9a6826c9347335f5e906e008c82d921c02,338,340,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-5.png,9b273fedf4583f270b30c662eff58c7869286b17d711d6d01aab5dc11288c347,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
xcmzfsbd9t:c24-50,xcmzfsbd9t,1,c24-50,cg_59e95410b683945f,292.1376667995749,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C231,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-50.jpg,752e3c31c2a0849546c4635d96ed8a1f774ca54602b43e894989ebb2054a4dd5,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-50.png,64249ab49cc23c41c207c66141f06ec8dd8c5b2d583b790ef05c2d142b9958ef,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-50.png,ebdc0403f649c45ef5aff9b96f3de8707a41213718f409c371d9eb5a53bf8841,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
xcmzfsbd9t:c24-51,xcmzfsbd9t,1,c24-51,cg_7e1c8f7865d73e78,263.2923684416416,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C271,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-51.jpg,7e58e4fe829e9e5252c73a7a33b76a905efe4c1917afd6aed8fd2b2331ebcf21,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-51.png,7e2f5d90c3c3c2dbc9ace1b85a5621f1e09b554902ea3dfdcb038d703f32e930,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-51.png,7c5d30d5149fbcadeff3f00ccc977d27b9d0c262f98e24fcd8de0b4ac21e1040,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
xcmzfsbd9t:c24-52,xcmzfsbd9t,1,c24-52,cg_b98b3f9ca1bfb997,252.2976193049346,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C272,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-52.jpg,4b664db3e82ca464680208a3fc8f43032ab347306ad0a6d3d1105c71923668ff,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-52.png,509953ea8c8a9def9e47e1da02d3105980397d8bfd355648dadade8d39188d48,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-52.png,9190829c0bd902367ae138190f804ce83fb66dfe8c77359c751e700eb7bddc78,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
xcmzfsbd9t:c24-53,xcmzfsbd9t,1,c24-53,cg_8367e6ae3aeb4760,242.2957374305774,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C273,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-53.jpg,7c186d9a115380cc93db65fb7943419e84e1ad864f6b49184a1418256a12efd8,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-53.png,a70813c50147118526a8fe52861605b06a63d4c772d9f5c9744528ede33550b8,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-53.png,f2523f08205521f0d6d6a207e6f910c572523d71565801df113f45e6c60c61b8,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-54,xcmzfsbd9t,1,c24-54,cg_4bbd0b41dabbddaa,297.0981759911108,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C274,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-54.jpg,941b424998bf911d848d4f4048e627d32b5e4d66a0fa21ddaed5c7ec13be7724,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-54.png,173a65d0345263fa4e7cf8643f4af73f5e9efe3b699fd1c7b4acbd517a9918b8,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-54.png,0c385a1e7120d9df582458a0638b4097b59a8b8c90cacce6dc5b4407b95d4a90,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,True,TRAIN
xcmzfsbd9t:c24-55,xcmzfsbd9t,1,c24-55,cg_8bb701ee689c281b,254.7364530242386,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C275,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-55.jpg,dcd6f60dcfd8d1fd0f4edd50f0cf3791912bc88abb5ace56b90547e40e8c07f0,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-55.png,049ecdfd34d732bb4f475e4b1b39d28fcba0b7cdd8fdbf7c00ab0533501c31cc,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-55.png,3af3991a910e9cc09b60f8d64984c589a8cd007994daeab2edd7076f8bfa3935,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-56,xcmzfsbd9t,1,c24-56,cg_06ec34425b30c2e6,230.256671013469,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C276,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-56.jpg,19161e4434e9dd8c0462a486a774a71141fdfc80f29ce23a4ee4776c720a2b3f,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-56.png,2a7cf21f5f95372479f6cf878193fd71f5b159b2a8d93e17c5c65735d6134f48,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-56.png,00f0365fe0e8080bb2adddb55aa7eee1b8f96d4c9aa4bc89cea3c2f641b91b30,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,VALID
xcmzfsbd9t:c24-57,xcmzfsbd9t,1,c24-57,cg_9a50ae333271a9a0,260.6229810606546,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C277,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-57.jpg,49bf84d04a5d1b20cf0176c09e0177d82ee2de6538d81854a5d18459cab080c4,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-57.png,18fb22d49c429e931fc8e2d2481a733e4d084f9250d2fd1fb9238b09a710d6f8,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-57.png,fcc5aee61651980930a910bae1ab42f97e42a9d2d3309fa4e49a9d4c155f378e,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-58,xcmzfsbd9t,1,c24-58,cg_7172e82577bd2221,263.089899559573,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C278,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-58.jpg,aea3a05c176746bf297ca8758deab310ae9dbbdcfce0947b76cf353e0912bfc9,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-58.png,ce2018e2735f9228ca8249a544f02a732cde9446504fcb9d23ff33d9a7c49f85,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-58.png,bbea240ae0ca95a4a0f0b81e40bbe1999eaf75531f3d0cf60e45b13047e3ee85,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-59,xcmzfsbd9t,1,c24-59,cg_252dd46f78b2b01c,285.0923266308872,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C279,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-59.jpg,0810f1c6ac680ad4837686ece7e302b680012286625af9175d91b2ad8d31dbb1,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-59.png,f684d1e6fe3359c608767149a05be0405aa56714c543e21b5f0aa3d213b48312,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-59.png,5cbd3596eb87fbb7dff5b639a3c646f3d997542a24d6fe728f5e22e71f3eb598,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-6,xcmzfsbd9t,1,c24-6,cg_90192b83e45699a9,291.2653117227874,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C39,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-5and6.jpg,a4ad1088b7784a5cd4f898f5f38ad3602c49659a7a3c540b0952e96ebfef3611,1,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-6.png,eb04b07804461d66676247f8221a90df360b7d6d0f7c0bbd649085c3fe7c000f,338,352,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-6.png,ab53183330aa5204ca47d9b26bf2e0a1714042e130717e3bf8d2b7fae0f192d7,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
xcmzfsbd9t:c24-6t,xcmzfsbd9t,1,c24-6t,cg_35c6fccda4bd7213,264.8455809168573,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C10,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/C24-6t.jpg,f0101bdc4e9c2c0b106b5b0a70f8e3c08df9ea4834c48a992d374b2389f8ecb7,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-6t.png,e172c099158f41678df899a2637351385e91b4496fe11a0a6e42b92133c5f6c1,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-6t.png,abdef06c9c8a3937b0c8bc332886d6aae2dd4f9d63445c3e56542f76f31f5c18,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-7,xcmzfsbd9t,1,c24-7,cg_1c17e0b8b32715a3,250.2827843431505,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C40,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-7and10.jpg,4be8c07aaae228cdc6c0ff016e3974411688818f7fbc87f29e337623863e7ac3,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-7.png,31a52c174509e7f6515b28e8e913b51f20cbafb66be6af477c1b723dca424d5f,338,340,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-7.png,9a5fe346109f85e401101e776ddfdaabb6f62a339633388bbcd639b6b741230e,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
xcmzfsbd9t:c24-8,xcmzfsbd9t,1,c24-8,cg_3d3acefaf6e1e216,216.3135106383908,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C41,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-8and9.jpg,0e87000425f41b2cfb72461e0a7b6b668e2c2848325fc4d6f9bf2733cc400c54,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-8.png,f2d1fa87b5490ee609820507e479ca8b21e7fc6002d2b44db1d3e67f2a103e88,338,340,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-8.png,0583d5956ac6c20dda577eebe7fd42aad2226c3967a731c1fbc86afd26dd9029,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
xcmzfsbd9t:c24-8t,xcmzfsbd9t,1,c24-8t,cg_6938bb52fa481ecc,319.3617087451343,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C11,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/C24-8t.jpg,01425e594cbd39bf12bc78b797a5716f567a5f291f04411a7150baea932bfc51,0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-8t.png,9c1a60274498f4579b8f48dc358cc11fd5c7a0b65d35d6636f05d43c132b14e3,674,675,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-8t.png,f0e7c02b8bd5c3eeb6128ca8f82852399c3c51a56e53e3f58d587347751b0af7,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TEST
xcmzfsbd9t:c24-9,xcmzfsbd9t,1,c24-9,cg_3d3acefaf6e1e216,248.4102287731401,data/public/hasebe_cai/raw/8scdmfdcfb/v3/5_Compression after impact strength/Compression after impact strength_v0.2.xlsx,CAI strength,C42,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,3,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-8and9.jpg,0e87000425f41b2cfb72461e0a7b6b668e2c2848325fc4d6f9bf2733cc400c54,1,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-9.png,1b7aa6edd3e864f19fc48622d9e02aebb234bd80fad7e7e39a8742bb7444228c,338,352,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-9.png,545f60c5190bbfce9979f5717ab74c798a40dd75f9adc796eecb38e97929e2aa,PASS_EXACT_SPECIMEN_ID_AND_HASH,AUTHORIZED,False,TRAIN
