specimen_key,dataset_id,specimen_id,capture_group_id,split,target_present_in_bank,feature_source,surface_source_sha256,surface_render_sha256,cscan_file_sha256,cscan_array_sha256,shard_path,shard_index,shard_sha256
ykhs7s2dck:q8-33,ykhs7s2dck,q8-33,cg_a841812423416444,VALID,True,REUSED_V2,0376b587cea46743ac5dccc1c170f177561452ee9189d701635d30798c35201f,2f69c58f92fce5246edd34d5bc11cfd6cc4b54a439907ceeda4416264e2c88f9,23696a0f60143096bf7081b102a348e2c5fe91c37d331ac13ce15147844768b8,40a8bf50d8832b597c1bac0ec6ad10ecc154cd9d59ea282d5406baf5e5488217,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,23,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-34,ykhs7s2dck,q8-34,cg_f28b9720dbc7e026,VALID,True,ENCODED_V3,c6a68cfe94781bc8eaf1acef6c8a6fc4919291dd5ed7a493b46e6010a65b8d81,82fa362f201f3d0366e21b71bac2ca023e35ea9b08516646da8e469d3f9a8101,76c3de08ef1be510e41d486c2af9d2d2714f8fefc9f5db5a853ce454efd0347a,b6cfeeda181f5f21b0d6245e6f3a0ed8ecc7f79bd23213cc15aa4268ccec0591,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,24,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-35,ykhs7s2dck,q8-35,cg_d76e2f1f8d5c42a6,TRAIN,True,ENCODED_V3,3adfc1dc80ef9258c1b3609bb49bf154aaf3b51003a120d73679f85595019b72,851004bbd52a95caf4abad5874b5557a6ef2a8fda276dca6d1f4a0e519569169,0f48d02b8c6a120b0e7920585cb8d076bd2f463de2cdd96f1cf23312634accdf,4dc5681333cdeb64fed49f9af069165cdc50abcf48f0aa419ec4c1782f7fee33,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,25,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-36,ykhs7s2dck,q8-36,cg_1e1f16afe85f1a49,TRAIN,True,ENCODED_V3,27a0af15b1f03d6fa16f6f36ada6abf7034aaded3e516cf5cc40137e5069cb92,6d993ea2499c46076142c3b5524eb177bebaf5c69bd7ce44b345129d46dc767b,f3bdb43f385f20c95e39ce547c4c7c8ac8f1a1695f68cb7779d4f84e7ce95ffe,1f6ee37ec1636e3b1cdabb65a0ae8795fa66a6455498d43c3252906b1201e799,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,26,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-37,ykhs7s2dck,q8-37,cg_a064df3d047f4519,VALID,True,ENCODED_V3,5446be964a47ee3a63ab724189a8975a406e5434c54be57173c5d8e51702988a,efae084cc5e56ec9e740e5d5a02349eda5dacf703a824c85de66b822260399fe,e4130c8d2bd446f8da363578ab367136e5548ef78acb976fc21a0849d2489ea5,cf6dfaa56e7bc2ea72caf2d0a5afba18be0c3d985dcf2a2cf2e26c5126a59bec,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,27,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-38,ykhs7s2dck,q8-38,cg_a9e4a0b366a73675,TEST,False,ENCODED_V3,680f7941af259ab87961090f3eae98ba7ee1070de2a2adfcef39e66e6e2eb833,ab3b278d5262ce14ad651b5c249ca86c6bba1a55bf6455534c4a81ed8aa63034,ad65a37e311138ce2d4b0db422d6960b2bc9a64fbb64980f57a826db8576c034,94be850ef6facf571b29a44590e6b6f38285aeba6a8057d70236c93edb10b204,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,28,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-39,ykhs7s2dck,q8-39,cg_2a886fcf0043e52e,TRAIN,True,ENCODED_V3,5397f71beebf9ab4dfe926fceb7aa4a2016be96fe7e7fc8fb457f786b686e65e,439258900e666de5d7654ed03d2cba382a5b29b056ed3075eecd52527bea4d3b,a856148c3551e827893491c11b8563cbe588c79fe6d8823d01225d88ab68413e,56eafced81fe8afc72bb156217367b0eecacf4923c7eef21692fd8db6b9e8fef,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,29,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-4,ykhs7s2dck,q8-4,cg_dc57f546ba560d7d,TEST,False,REUSED_V2,238fbc65644f4311202e2e3597cc2f18678fea9aa5d7e60441a6da0aca2c6be1,f640cbc360bcd6918644bec2a319f08c3db0b15c205b2fbdf78a15ed6a51f73c,f671d2558f1bd96d6977bb556e59d5b0dbdf28daca5821518e840bbc73a4e21d,d95b0e36305b8ceb4da31b07de849c62a4aec23e71bba778caaf7234958b5069,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,30,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-40,ykhs7s2dck,q8-40,cg_c729a77b43b32b2a,TEST,False,ENCODED_V3,51fd9a679baf1815872043a8e467c5387d94e77110e378d24f2902d4d8e1b459,f8e2e79b5bab072e9bbae66719acbe2ce578565c3ceb96900a1a9b11f7470214,da6c9ccacac301598868b2970576a0ff14dee514d6fee9717935c7c6cb3ae8b6,ca2a44d4eba33a29b877920f3dd09a35d20b69caedcb6b45802933e8f9986f1d,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,31,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-41,ykhs7s2dck,q8-41,cg_21ec55cc3074f4dc,TRAIN,True,REUSED_V2,527bb9b2d58149d07cca69d9300679bf44d9425d3f62efe99265bc92800ada08,bd38999f40bf0834a8f93ac723b37a600563532e6b955d0ccc2f78cc4fdb3f53,2f2cb25ca012e42ea68b79feb307cc0dfeebdf78b93d3d399dfc0635086fb6e5,686d70ec0fe75477c16b916fc5053d95ff39c9627b91036c440469bb7c96af2b,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,32,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-5,ykhs7s2dck,q8-5,cg_566ef10dac88cac7,TRAIN,True,ENCODED_V3,cdcd9882a10599307a0467fbdf0133a133e9b93156a37ac5933324d26f58b137,9ea8411d5e232ae9a86f0aa0df3388e8da3bdc3f32701dce4745e9acd87c071c,ea46d6cdbee595c0a83ae5d30ed37a53b8ac1a4664d693be83f87ab290b42959,14c3a6858c42618486ae80e92ffbf1126a2a588801edae77b50a7d8ba4037905,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,33,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-6,ykhs7s2dck,q8-6,cg_bed4f7a02414baf4,TEST,False,ENCODED_V3,a923b0edfe5dde4ccc306f8e7d6be76d42bda65f3f2870a285fa431ff5136786,4c1a0553525a8dac2a1c899ed4be925e56bcc889c46b414ebbbb35dfc354719f,347bfd02112f2ca6174a72c26233b3256a8e55a64e179ae9d5ad269c33143228,176e24f2840cfb5411ec6bc22496d78997b030649370103dce9ac2a6037d9860,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,34,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-7,ykhs7s2dck,q8-7,cg_1fb4ac7aa3d962f6,TRAIN,True,REUSED_V2,3bc73347113f3f689384dd8cd0b01d8d93c0c1e51b6b6cc08ed9c49cf8da0e24,5563d50d823546ab0a8d31c5bd59a3a3d6571983ded89bc8f730d24767de71f2,4d397c847f43161a6d32abc8349caab162f55addb6e717b10a8a861d8ea05f61,47eb837beecea0ed9cda3bd428ca5a06268aa7df19e426b6f843e629aa6d47fc,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,35,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-8,ykhs7s2dck,q8-8,cg_8fd87d72a8d71b83,VALID,True,ENCODED_V3,9897ec83e3e4af5d5102dd5803e3a4f08200430cea727ae190d9f6e6c54982fa,2d29e5e08cf1269e5db7502a5ddabe6bcf0810a157b02033c199520a05e65433,004d34dc891b7760aabf9929af229db0f89760ab65fc242c4701f7f8a1e7ae43,36dbdecd9d519e5b25edb9e7184514b226ed7099778bbae3563f78a90cd365d2,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,36,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
ykhs7s2dck:q8-9,ykhs7s2dck,q8-9,cg_65eb719cba763617,TRAIN,True,ENCODED_V3,c8ec47c5f6b35c170898349b0685a90b6378c904b7e2e936d8180863b3f9d356,2176e79b7e154d4d819cb25bb4311e773b6b1b525e8cd79f7f2950c6e0582e54,6025b0b654be39e5075683c1b82a7161892e76f47b9b27c3e22f447ce485feae,629d905405782e8e320969db58d0df98db4bd6a2fbc225c6788cafbfd6a78545,results/cai_agent_v3/new_protocol/feature_bank_ykhs7s2dck.npz,37,bbe03aa9fd58709b17c42c70d3bc277192a442bc73865523df4e79ea6d300c02
